Subject,Course,Section,Room,Instructor,Credits,Classes/week,Instructor preference,Instructor Time preference,Course Time preference,,Course
MATH,72100,1,"West Bldg W215,ThomHunter 505,West Bldg W204,North Bldg 306,West Bldg W511,West Bldg W224,North Bldg C100,West Bldg W206,West Bldg W509,West Bldg W208,ThomHunter 412,West Bldg W116,West Bldg W415,East Bldg E921,North Bldg C102,West Bldg W605,ThomHunter 414,North Bldg 531,ThomHunter 407,East Bldg E919,East Bldg E920,West Bldg W603,West Bldg W113,West Bldg W706,West Bldg WB130,North Bldg 118,West Bldg W508,West Bldg W615,North Bldg C004,North Bldg 1036,West Bldg W214,North Bldg 1311,West Bldg W117,North Bldg C101,North Bldg C110,ThomHunter 408,West Bldg W406,North Bldg C114,East Bldg E922,ThomHunter 502,West Bldg W506,West Bldg W205,West Bldg W412,West Bldg W505,West Bldg W609","Shneerson Lev,Samra Michael,Bendersky Martin,Thompson Robert D,Chess Daniel,Shankar Subash",2,1,,,Evening,,MATH 72100
MATH,74600,1,"West Bldg W215,ThomHunter 505,West Bldg W204,North Bldg 306,West Bldg W511,West Bldg W224,North Bldg C100,West Bldg W206,West Bldg W509,West Bldg W208,ThomHunter 412,West Bldg W116,West Bldg W415,East Bldg E921,North Bldg C102,West Bldg W605,ThomHunter 414,North Bldg 531,ThomHunter 407,East Bldg E919,East Bldg E920,West Bldg W603,West Bldg W113,West Bldg W706,West Bldg WB130,North Bldg 118,West Bldg W508,West Bldg W615,North Bldg C004,North Bldg 1036,West Bldg W214,North Bldg 1311,West Bldg W117,North Bldg C101,North Bldg C110,ThomHunter 408,West Bldg W406,North Bldg C114,East Bldg E922,ThomHunter 502,West Bldg W506,West Bldg W205,West Bldg W412,West Bldg W505,West Bldg W609","Shneerson Lev,Samra Michael,Bendersky Martin,Thompson Robert D,Chess Daniel,Shankar Subash",2,2,,,Morning,,MATH 74600
MATH,77200,1,"West Bldg W215,ThomHunter 505,West Bldg W204,North Bldg 306,West Bldg W511,West Bldg W224,North Bldg C100,West Bldg W206,West Bldg W509,West Bldg W208,ThomHunter 412,West Bldg W116,West Bldg W415,East Bldg E921,North Bldg C102,West Bldg W605,ThomHunter 414,North Bldg 531,ThomHunter 407,East Bldg E919,East Bldg E920,West Bldg W603,West Bldg W113,West Bldg W706,West Bldg WB130,North Bldg 118,West Bldg W508,West Bldg W615,North Bldg C004,North Bldg 1036,West Bldg W214,North Bldg 1311,West Bldg W117,North Bldg C101,North Bldg C110,ThomHunter 408,West Bldg W406,North Bldg C114,East Bldg E922,ThomHunter 502,West Bldg W506,West Bldg W205,West Bldg W412,West Bldg W505,West Bldg W609","Shneerson Lev,Samra Michael,Bendersky Martin,Thompson Robert D,Chess Daniel,Shankar Subash",3,2,,,Afternoon,,MATH 77200
MATH,78500,1,"West Bldg W215,ThomHunter 505,West Bldg W204,North Bldg 306,West Bldg W511,West Bldg W224,North Bldg C100,West Bldg W206,West Bldg W509,West Bldg W208,ThomHunter 412,West Bldg W116,West Bldg W415,East Bldg E921,North Bldg C102,West Bldg W605,ThomHunter 414,North Bldg 531,ThomHunter 407,East Bldg E919,East Bldg E920,West Bldg W603,West Bldg W113,West Bldg W706,West Bldg WB130,North Bldg 118,West Bldg W508,West Bldg W615,North Bldg C004,North Bldg 1036,West Bldg W214,North Bldg 1311,West Bldg W117,North Bldg C101,North Bldg C110,ThomHunter 408,West Bldg W406,North Bldg C114,East Bldg E922,ThomHunter 502,West Bldg W506,West Bldg W205,West Bldg W412,West Bldg W505,West Bldg W609","Shneerson Lev,Samra Michael,Bendersky Martin,Thompson Robert D,Chess Daniel,Shankar Subash",2,1,,,Afternoon,,MATH 78500
MATH,79562,1,"West Bldg W215,ThomHunter 505,West Bldg W204,North Bldg 306,West Bldg W511,West Bldg W224,North Bldg C100,West Bldg W206,West Bldg W509,West Bldg W208,ThomHunter 412,West Bldg W116,West Bldg W415,East Bldg E921,North Bldg C102,West Bldg W605,ThomHunter 414,North Bldg 531,ThomHunter 407,East Bldg E919,East Bldg E920,West Bldg W603,West Bldg W113,West Bldg W706,West Bldg WB130,North Bldg 118,West Bldg W508,West Bldg W615,North Bldg C004,North Bldg 1036,West Bldg W214,North Bldg 1311,West Bldg W117,North Bldg C101,North Bldg C110,ThomHunter 408,West Bldg W406,North Bldg C114,East Bldg E922,ThomHunter 502,West Bldg W506,West Bldg W205,West Bldg W412,West Bldg W505,West Bldg W609","Shneerson Lev,Samra Michael,Bendersky Martin,Thompson Robert D,Chess Daniel,Shankar Subash",3,2,,,Afternoon,,MATH 79562
MEDIA,18000,11,"West Bldg W215,West Bldg W113,North Bldg 717,North Bldg 506,North Bldg 507,West Bldg W506,North Bldg C111,North Bldg C109,North Bldg 504","Pinedo Isabel,Thakur Shanti K.,Glenn Adam,Whalen John Hartley,Shore Laurence,Hunter Karen L,Model Katherine Talbot,Miranda Ricardo,Gitlin Michael,Anderson Kelly,Bengloff Richard,Grueser Mary,Lucas Martin,Iglesias Anthony Obalekun,Demirjian Andrew,Gold Tami,McCarthy Sissel Wivestad",1,2,,,Morning,,MEDIA 18000
MEDIA,18000,4,"West Bldg W215,West Bldg W113,North Bldg 717,North Bldg 506,North Bldg 507,West Bldg W506,North Bldg C111,North Bldg C109,North Bldg 504","Pinedo Isabel,Thakur Shanti K.,Glenn Adam,Whalen John Hartley,Shore Laurence,Hunter Karen L,Model Katherine Talbot,Miranda Ricardo,Gitlin Michael,Anderson Kelly,Bengloff Richard,Grueser Mary,Lucas Martin,Iglesias Anthony Obalekun,Demirjian Andrew,Gold Tami,McCarthy Sissel Wivestad",1,1,,,Afternoon,,MEDIA 18000
MEDIA,18000,4,"West Bldg W215,West Bldg W113,North Bldg 717,North Bldg 506,North Bldg 507,West Bldg W506,North Bldg C111,North Bldg C109,North Bldg 504","Pinedo Isabel,Thakur Shanti K.,Glenn Adam,Whalen John Hartley,Shore Laurence,Hunter Karen L,Model Katherine Talbot,Miranda Ricardo,Gitlin Michael,Anderson Kelly,Bengloff Richard,Grueser Mary,Lucas Martin,Iglesias Anthony Obalekun,Demirjian Andrew,Gold Tami,McCarthy Sissel Wivestad",1,1,,,Evening,,MEDIA 18000
MEDIA,31500,1,"West Bldg W215,West Bldg W113,North Bldg 717,North Bldg 506,North Bldg 507,West Bldg W506,North Bldg C111,North Bldg C109,North Bldg 504","Pinedo Isabel,Thakur Shanti K.,Glenn Adam,Whalen John Hartley,Shore Laurence,Hunter Karen L,Model Katherine Talbot,Miranda Ricardo,Gitlin Michael,Anderson Kelly,Bengloff Richard,Grueser Mary,Lucas Martin,Iglesias Anthony Obalekun,Demirjian Andrew,Gold Tami,McCarthy Sissel Wivestad",4,2,,,Afternoon,,MEDIA 31500
MEDIA,38300,1,"West Bldg W215,West Bldg W113,North Bldg 717,North Bldg 506,North Bldg 507,West Bldg W506,North Bldg C111,North Bldg C109,North Bldg 504","Pinedo Isabel,Thakur Shanti K.,Glenn Adam,Whalen John Hartley,Shore Laurence,Hunter Karen L,Model Katherine Talbot,Miranda Ricardo,Gitlin Michael,Anderson Kelly,Bengloff Richard,Grueser Mary,Lucas Martin,Iglesias Anthony Obalekun,Demirjian Andrew,Gold Tami,McCarthy Sissel Wivestad",3,2,,,Morning,,MEDIA 38300
MEDIA,40200,6,"West Bldg W215,West Bldg W113,North Bldg 717,North Bldg 506,North Bldg 507,West Bldg W506,North Bldg C111,North Bldg C109,North Bldg 504","Pinedo Isabel,Thakur Shanti K.,Glenn Adam,Whalen John Hartley,Shore Laurence,Hunter Karen L,Model Katherine Talbot,Miranda Ricardo,Gitlin Michael,Anderson Kelly,Bengloff Richard,Grueser Mary,Lucas Martin,Iglesias Anthony Obalekun,Demirjian Andrew,Gold Tami,McCarthy Sissel Wivestad",3,1,,,Morning,,MEDIA 40200
MEDIA,40200,5,"West Bldg W215,West Bldg W113,North Bldg 717,North Bldg 506,North Bldg 507,West Bldg W506,North Bldg C111,North Bldg C109,North Bldg 504","Pinedo Isabel,Thakur Shanti K.,Glenn Adam,Whalen John Hartley,Shore Laurence,Hunter Karen L,Model Katherine Talbot,Miranda Ricardo,Gitlin Michael,Anderson Kelly,Bengloff Richard,Grueser Mary,Lucas Martin,Iglesias Anthony Obalekun,Demirjian Andrew,Gold Tami,McCarthy Sissel Wivestad",3,2,,,Afternoon,,MEDIA 40200
MEDIA,40200,1,"West Bldg W215,West Bldg W113,North Bldg 717,North Bldg 506,North Bldg 507,West Bldg W506,North Bldg C111,North Bldg C109,North Bldg 504","Pinedo Isabel,Thakur Shanti K.,Glenn Adam,Whalen John Hartley,Shore Laurence,Hunter Karen L,Model Katherine Talbot,Miranda Ricardo,Gitlin Michael,Anderson Kelly,Bengloff Richard,Grueser Mary,Lucas Martin,Iglesias Anthony Obalekun,Demirjian Andrew,Gold Tami,McCarthy Sissel Wivestad",3,2,,,Evening,,MEDIA 40200
MEDP,23400,1,"North Bldg 470,North Bldg 432,North Bldg 503A,North Bldg 433B,North Bldg 1001F,North Bldg 436","Thakur Shanti K.,Ramos Mark Herman,Cheng Anita,Lucas Martin,Tammen Hans,Gold Tami,Arnold Alice,Serry Ramin Cyrus,Fermaglich Mollie,Jackson Peter,Hunter Karen L,Cokkinos Michael",3,1,,,Morning,,MEDP 23400
MEDP,23400,1,"North Bldg 470,North Bldg 432,North Bldg 503A,North Bldg 433B,North Bldg 1001F,North Bldg 436","Thakur Shanti K.,Ramos Mark Herman,Cheng Anita,Lucas Martin,Tammen Hans,Gold Tami,Arnold Alice,Serry Ramin Cyrus,Fermaglich Mollie,Jackson Peter,Hunter Karen L,Cokkinos Michael",3,2,,,Evening,,MEDP 23400
MEDP,26000,2,"North Bldg 470,North Bldg 432,North Bldg 503A,North Bldg 433B,North Bldg 1001F,North Bldg 436","Thakur Shanti K.,Ramos Mark Herman,Cheng Anita,Lucas Martin,Tammen Hans,Gold Tami,Arnold Alice,Serry Ramin Cyrus,Fermaglich Mollie,Jackson Peter,Hunter Karen L,Cokkinos Michael",3,2,,,Evening,,MEDP 26000
MEDP,28100,2,"North Bldg 470,North Bldg 432,North Bldg 503A,North Bldg 433B,North Bldg 1001F,North Bldg 436","Thakur Shanti K.,Ramos Mark Herman,Cheng Anita,Lucas Martin,Tammen Hans,Gold Tami,Arnold Alice,Serry Ramin Cyrus,Fermaglich Mollie,Jackson Peter,Hunter Karen L,Cokkinos Michael",3,2,,,Morning,,MEDP 28100
MEDP,28100,1,"North Bldg 470,North Bldg 432,North Bldg 503A,North Bldg 433B,North Bldg 1001F,North Bldg 436","Thakur Shanti K.,Ramos Mark Herman,Cheng Anita,Lucas Martin,Tammen Hans,Gold Tami,Arnold Alice,Serry Ramin Cyrus,Fermaglich Mollie,Jackson Peter,Hunter Karen L,Cokkinos Michael",3,2,,,Afternoon,,MEDP 28100
MEDP,28200,1,"North Bldg 470,North Bldg 432,North Bldg 503A,North Bldg 433B,North Bldg 1001F,North Bldg 436","Thakur Shanti K.,Ramos Mark Herman,Cheng Anita,Lucas Martin,Tammen Hans,Gold Tami,Arnold Alice,Serry Ramin Cyrus,Fermaglich Mollie,Jackson Peter,Hunter Karen L,Cokkinos Michael",3,1,,,Morning,,MEDP 28200
MEDP,28200,1,"North Bldg 470,North Bldg 432,North Bldg 503A,North Bldg 433B,North Bldg 1001F,North Bldg 436","Thakur Shanti K.,Ramos Mark Herman,Cheng Anita,Lucas Martin,Tammen Hans,Gold Tami,Arnold Alice,Serry Ramin Cyrus,Fermaglich Mollie,Jackson Peter,Hunter Karen L,Cokkinos Michael",3,1,,,Evening,,MEDP 28200
MEDP,29981,1,"North Bldg 470,North Bldg 432,North Bldg 503A,North Bldg 433B,North Bldg 1001F,North Bldg 436","Thakur Shanti K.,Ramos Mark Herman,Cheng Anita,Lucas Martin,Tammen Hans,Gold Tami,Arnold Alice,Serry Ramin Cyrus,Fermaglich Mollie,Jackson Peter,Hunter Karen L,Cokkinos Michael",3,2,,,Afternoon,,MEDP 29981
MEDP,31100,1,"North Bldg 470,North Bldg 432,North Bldg 503A,North Bldg 433B,North Bldg 1001F,North Bldg 436","Thakur Shanti K.,Ramos Mark Herman,Cheng Anita,Lucas Martin,Tammen Hans,Gold Tami,Arnold Alice,Serry Ramin Cyrus,Fermaglich Mollie,Jackson Peter,Hunter Karen L,Cokkinos Michael",4,1,,,Morning,,MEDP 31100
MEDP,33100,1,"North Bldg 470,North Bldg 432,North Bldg 503A,North Bldg 433B,North Bldg 1001F,North Bldg 436","Thakur Shanti K.,Ramos Mark Herman,Cheng Anita,Lucas Martin,Tammen Hans,Gold Tami,Arnold Alice,Serry Ramin Cyrus,Fermaglich Mollie,Jackson Peter,Hunter Karen L,Cokkinos Michael",3,1,,,Afternoon,,MEDP 33100
MEDP,39925,1,"North Bldg 470,North Bldg 432,North Bldg 503A,North Bldg 433B,North Bldg 1001F,North Bldg 436","Thakur Shanti K.,Ramos Mark Herman,Cheng Anita,Lucas Martin,Tammen Hans,Gold Tami,Arnold Alice,Serry Ramin Cyrus,Fermaglich Mollie,Jackson Peter,Hunter Karen L,Cokkinos Michael",4,2,,,Evening,,MEDP 39925
MEDP,45100,1,"North Bldg 470,North Bldg 432,North Bldg 503A,North Bldg 433B,North Bldg 1001F,North Bldg 436","Thakur Shanti K.,Ramos Mark Herman,Cheng Anita,Lucas Martin,Tammen Hans,Gold Tami,Arnold Alice,Serry Ramin Cyrus,Fermaglich Mollie,Jackson Peter,Hunter Karen L,Cokkinos Michael",3,1,,,Evening,,MEDP 45100
MEDPL,20100,1,North Bldg 503,"Lewis Nicole ELIZABETH,Paron Katina",3,1,,,Evening,,MEDPL 20100
MEDPL,37700,1,North Bldg 503,"Lewis Nicole ELIZABETH,Paron Katina",3,1,,,Evening,,MEDPL 37700
MHC,10000,2,"East Bldg E631,North Bldg C103,West Bldg W509A,North Bldg 1501,North Bldg 1602","Alexandratos Spiro D,Buonaiuto Frank,Wheeler Dustin Douglass-Jan,Tomasch Sylvia,Gillespie Benjamin Ancel,Devany Matthew,Neary Janet Eileen,Jankowski Patrick Campbell,Sviridov Lev Alexander",2,1,,,Morning,,MHC 10000
MHC,10000,2,"East Bldg E631,North Bldg C103,West Bldg W509A,North Bldg 1501,North Bldg 1602","Alexandratos Spiro D,Buonaiuto Frank,Wheeler Dustin Douglass-Jan,Tomasch Sylvia,Gillespie Benjamin Ancel,Devany Matthew,Neary Janet Eileen,Jankowski Patrick Campbell,Sviridov Lev Alexander",2,2,,,Afternoon,,MHC 10000
MHC,10000,2,"East Bldg E631,North Bldg C103,West Bldg W509A,North Bldg 1501,North Bldg 1602","Alexandratos Spiro D,Buonaiuto Frank,Wheeler Dustin Douglass-Jan,Tomasch Sylvia,Gillespie Benjamin Ancel,Devany Matthew,Neary Janet Eileen,Jankowski Patrick Campbell,Sviridov Lev Alexander",2,2,,,Evening,,MHC 10000
MHC,20000,3,"East Bldg E631,North Bldg C103,West Bldg W509A,North Bldg 1501,North Bldg 1602","Alexandratos Spiro D,Buonaiuto Frank,Wheeler Dustin Douglass-Jan,Tomasch Sylvia,Gillespie Benjamin Ancel,Devany Matthew,Neary Janet Eileen,Jankowski Patrick Campbell,Sviridov Lev Alexander",2,1,,,Afternoon,,MHC 20000
MHC,20000,3,"East Bldg E631,North Bldg C103,West Bldg W509A,North Bldg 1501,North Bldg 1602","Alexandratos Spiro D,Buonaiuto Frank,Wheeler Dustin Douglass-Jan,Tomasch Sylvia,Gillespie Benjamin Ancel,Devany Matthew,Neary Janet Eileen,Jankowski Patrick Campbell,Sviridov Lev Alexander",2,2,,,Evening,,MHC 20000
MLS,45000,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",2,2,,,Morning,,MLS 45000
MLS,45000,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",2,2,,,Afternoon,,MLS 45000
MLS,45000,2,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",2,2,,,Evening,,MLS 45000
MLS,49000,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",3,2,,,Afternoon,,MLS 49000
MLS,61000,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",3,1,,,Morning,,MLS 61000
MLS,63000,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",1,1,,,Morning,,MLS 63000
MLS,63200,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",4,2,,,Evening,,MLS 63200
MLS,63500,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",2,1,,,Evening,,MLS 63500
MLS,64000,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",2,1,,,Morning,,MLS 64000
MLS,64400,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",1,2,,,Evening,,MLS 64400
MLS,64700,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",1,2,,,Morning,,MLS 64700
MLS,70100,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",3,2,,,Morning,,MLS 70100
MLS,71000,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",3,1,,,Morning,,MLS 71000
MLS,72000,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",3,1,,,Morning,,MLS 72000
MLSP,30000,2,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",2,1,,,Afternoon,,MLSP 30000
MLSP,34900,2,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",2,2,,,Afternoon,,MLSP 34900
MLSP,34900,2,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",2,2,,,Evening,,MLSP 34900
MLSP,35100,1,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",2,2,,,Morning,,MLSP 35100
MLSP,35100,2,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",2,1,,,Afternoon,,MLSP 35100
MLSP,35100,1,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",2,1,,,Evening,,MLSP 35100
MLSP,35500,1,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",2,2,,,Morning,,MLSP 35500
MLSP,35500,1,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",2,1,,,Afternoon,,MLSP 35500
MLSP,35500,2,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",2,2,,,Evening,,MLSP 35500
